login,repo_name,file_path,commit_message
katmatt,graphql-xtext,E:/xtext_repos_clone_new\katmatt_graphql-xtext\io.github.katmatt.graphql\model\generated\GraphQL.ecore,Grammar clean up.,Add directives. Add some more parsing tests from the GraphQL spec.,Add directive argument definitions.,Improve grammar with InputValueDefinition rule and rules for ConstValue.,Initial version.
katmatt,graphql-xtext,E:/xtext_repos_clone_new\katmatt_graphql-xtext\io.github.katmatt.graphql\src\io\github\katmatt\graphql\GraphQL.xtext,Grammar clean up.,Add directives. Add some more parsing tests from the GraphQL spec.,Add directive argument definitions.,Improve grammar with InputValueDefinition rule and rules for ConstValue.,Initial version.
HouseBuilder-MDE,HouseBuilder-Xtext,E:/xtext_repos_clone_new\HouseBuilder-MDE_HouseBuilder-Xtext\it.univaq.disim.housebuilder.xtext\src\it\univaq\disim\housebuilder\xtext\HouseBuilder.xtext,Xtext fixxxxxxxxxx,"Revert ""Project init""",Project init
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\com.coffee.hlvl\src\com\coffee\Hlvl.xtext,"Manual Merge between HLVL and angievig's Coffee project, this ws done to unified the projects","HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\com.coffee.hlvl\target\classes\com\coffee\Hlvl.xtext,"Manual Merge between HLVL and angievig's Coffee project, this ws done to unified the projects","HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\DocumentExamples\src\CH7_ex1.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\DocumentExamples\src\CH7_HLVL_bool.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\DocumentExamples\src\CH7_MobilePhoneAttributes.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\DocumentExamples\src\CH8_E-shop_OVM.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\DocumentExamples\src\CH8_Extended_FM.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\DocumentExamples\src\CH8_MobilePhone.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\CH7_HLVL_bool.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\CH7_MobilePhoneAttributes.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\e_shop.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\fromSplotGLP.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\GPL.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\MCM_Document_Example.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\SimpleMobilePhone.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\SPLC_Dopler.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\SPLC_EShop.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\SPLC_OVM.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\testElements.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\testEmpty.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\EclipseProjects\HLVL_Examples\src\Variamos.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\MODEVAR\SPLC_Dopler.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\MODEVAR\SPLC_EShop.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
coffeeframework,HLVL,E:/xtext_repos_clone_new\coffeeframework_HLVL\Examples\MODEVAR\SPLC_OVM.hlvl,"HLVL project, extracted from Coffee project to isolate the language specification in a independent project"
bogdanvuk,xvhdl,E:/xtext_repos_clone_new\bogdanvuk_xvhdl\rs.demsys.vhdl\model\generated\Vhdl.ecore,Redo the Expression language,"Working commit, big language improvement","Found x-vhdl Xtext description, started copying from there","Scoping breakthrough, more work on language",Many changes to VHDL language,initial commit
bogdanvuk,xvhdl,E:/xtext_repos_clone_new\bogdanvuk_xvhdl\rs.demsys.vhdl\src\rs\demsys\vhdl\nw_Vhdl.xtext,"Found x-vhdl Xtext description, started copying from there"
bogdanvuk,xvhdl,E:/xtext_repos_clone_new\bogdanvuk_xvhdl\rs.demsys.vhdl\src\rs\demsys\vhdl\Vhdl.xtext,Redo the Expression language,"Working commit, big language improvement","Found x-vhdl Xtext description, started copying from there","Scoping breakthrough, more work on language",Many changes to VHDL language,initial commit
bogdanvuk,xvhdl,E:/xtext_repos_clone_new\bogdanvuk_xvhdl\rs.demsys.vhdl\src\rs\demsys\vhdl\Vhdl1.xtext,"Working commit, big language improvement"
bogdanvuk,xvhdl,E:/xtext_repos_clone_new\bogdanvuk_xvhdl\rs.demsys.vhdl\src\rs\demsys\vhdl\Vhdl2.xtext,Redo the Expression language
bogdanvuk,xvhdl,E:/xtext_repos_clone_new\bogdanvuk_xvhdl\rs.demsys.vhdl\src\rs\demsys\vhdl\_Vhdl.xtext,"Working commit, big language improvement","Found x-vhdl Xtext description, started copying from there"
jonev,HTTP-REST-test-DSL,E:/xtext_repos_clone_new\jonev_HTTP-REST-test-DSL\xtext.http.rest.testsuite\model\generated\TestSuite.ecore,Initial commit
jonev,HTTP-REST-test-DSL,E:/xtext_repos_clone_new\jonev_HTTP-REST-test-DSL\xtext.http.rest.testsuite\src\xtext\http\rest\TestSuite.xtext,Initial commit
jonev,HTTP-REST-test-DSL,E:/xtext_repos_clone_new\jonev_HTTP-REST-test-DSL\xtext.http.rest.testsuite.example\src\CompleteExample.testsuite,Initial commit
rainerschuster,yacc-ide,E:/xtext_repos_clone_new\rainerschuster_yacc-ide\com.rainerschuster.yacc\src\com\rainerschuster\yacc\Yacc.xtext,More bison compatibility. Better references. Some cleanup.,More Bison compatibility.,Many Bison improvements.,Made grammar more Bison compatible.,Grammar improvements. Added icons. Use file extension .y. Label improvements.,formatting,Initial commit.
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\main\java\xyz\elite\xtext\languages\plantuml\PlantUML.xtext,allow status code descriptions,allow unescaped {} in SQ_Description,change param map symbol to {} & don't require parameter value,refactor SQ_Encompass to contain subrules,remove description ':' limitation,allow arbitrary named colors in grammar,alleviate some grammar limitations,elevate all-features testcase to omega level,add support for skinparam,add support for hiding footbox,add support for encompass 'box' syntax,add support for stereotype syntax,correct participant semantic xtext hints,compactify new arrow definition & extend description test,implement even more apparently legal arrow definitions,add support for incoming/outgoing messages,add remaining lifeline hint types,add 'create' keyword support,support return & return response() custom syntax,support lifetime hints for receiver in messages,support autoactivate & participant definition within message,add unescaped lifeline keyword support to descriptions,add basic lifeline support,add support for space syntax,move SQ_Delay to match PlantUML language spec layout,add support for ref syntax,add divider syntax,add structuring comments to xtext file,add semantics to SQ_Arrow,add support for notes,support grouping keywords in descriptions,add grouping support,allow keywords in description,trailing ... for delay is optional,add page metainfo keywords,remove accidental ambiguity from autonumber rule,add support for autonumber start/stop,add autonumber formatting,add autonumber keyword,add support for colorful arrows,remove color name feature,remove participant keywords from description,make description more permissive,annotate special terminal rules,allow arrows in SQ_Description,support all arrow types/arrow stylings,fix escaped textual control characters not properly recognized,remove dependency on standard Terminals,remove single line comment NEWLINE consumption,make order clause optional on participant definition,make SEQUENCE keyword optional,add support for order clause in participant definitions,add missing collections participant type,change http() keyword to status(),fix grammar bug: single char not recognized as ID,improve grammar robustness,make response http code syntax more readable,harden message parsing,add color & alias support to entity definitions,remove leftover comment,implement request/response specification + wait() in delay,add support for messages & delays,bootstrap PUML language xtext project
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\all-features.puml,change param map symbol to {} & don't require parameter value,elevate all-features testcase to omega level,add grouping support,allow keywords in description,allow arrows in SQ_Description,make SEQUENCE keyword optional,change http() keyword to status(),fix grammar bug: single char not recognized as ID,add test to reproduce grammar bug with garbage lines,get dsl unit tests to run
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\arbitrary-description.puml,allow unescaped {} in SQ_Description,remove description ':' limitation,alleviate some grammar limitations,add support for skinparam,compactify new arrow definition & extend description test,add remaining lifeline hint types,add 'create' keyword support,add unescaped lifeline keyword support to descriptions,add support for notes,allow keywords in description
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\arrows.puml,implement even more apparently legal arrow definitions,support all arrow types/arrow stylings
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\async.puml,allow status code descriptions,add test for future async requests grammar feature
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\autonumber.puml,add support for autonumber start/stop,add autonumber formatting,add autonumber keyword
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\colorful-arrows.puml,allow arbitrary named colors in grammar,add support for colorful arrows
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\create.puml,add 'create' keyword support
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\divider.puml,add divider syntax
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\empty.puml,add more unit tests
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\encompass.puml,add support for encompass 'box' syntax
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\failing.puml,add more unit tests
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\garbage-line.puml,add test to reproduce grammar bug with garbage lines
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\groups.puml,add grouping support
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\hide-footbox.puml,add support for hiding footbox
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\incoming-outgoing-messages.puml,add support for incoming/outgoing messages
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\lifelines.puml,add remaining lifeline hint types,support return & return response() custom syntax,support lifetime hints for receiver in messages,support autoactivate & participant definition within message,add basic lifeline support
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\minimal.puml,add more unit tests
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\notes.puml,add support for notes
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\page-meta-info.puml,add support for notes,add page metainfo keywords
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\ref.puml,add support for ref syntax
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\skinparam.puml,add support for skinparam
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\space.puml,add support for space syntax
elite-se,elite-se.xtext.languages.plantuml,E:/xtext_repos_clone_new\elite-se_elite-se.xtext.languages.plantuml\xyz.elite.xtext.languages.plantuml\src\test\resources\stereotypes.puml,add support for stereotype syntax
vinicius0197,metacrysl,E:/xtext_repos_clone_new\vinicius0197_metacrysl\org.Crysl\src\org\Crysl.xtext,"add CONSTRAINTS, ORDER and ENSURE",first commit
ubx,openair,E:/xtext_repos_clone_new\ubx_openair\www.ubx.ch.OpenAir\src\www\ubx\ch\OpenAir.xtext,Merge remote branch 'choose_remote_name/master',Outline almost done.,Rework formatter.,Initial.
ubx,openair,E:/xtext_repos_clone_new\ubx_openair\www.ubx.ch.OpenAir\src-gen\www\ubx\ch\OpenAir.ecore,Merge remote branch 'choose_remote_name/master',Outline almost done.,Initial.
ubx,openair,E:/xtext_repos_clone_new\ubx_openair\www.ubx.ch.OpenAir.generator\src\model\Example.openair,Initial.
szarnekow,mongoBeans,E:/xtext_repos_clone_new\szarnekow_mongoBeans\org.eclipse.xtext.mongobeans\src\org\eclipse\xtext\mongobeans\MongoBeans.xtext,Another iteration: - allow inlined mongobeans - remove mongobean keyword - removed closure constructor in favor of with operator - renamed IDBObjectWrapper/DBObjectListWrapper to IMongoBean/MongoBeanList - moved MongoExtensions to runtime - extracted Duration into a helper class,Enabled syntactic predicate for operations and removed 'def' keyword,initial checkin
szarnekow,mongoBeans,E:/xtext_repos_clone_new\szarnekow_mongoBeans\org.eclipse.xtext.mongobeans\src-gen\org\eclipse\xtext\mongobeans\MongoBeans.ecore,Another iteration: - allow inlined mongobeans - remove mongobean keyword - removed closure constructor in favor of with operator - renamed IDBObjectWrapper/DBObjectListWrapper to IMongoBean/MongoBeanList - moved MongoExtensions to runtime - extracted Duration into a helper class,initial checkin
szarnekow,mongoBeans,E:/xtext_repos_clone_new\szarnekow_mongoBeans\org.eclipse.xtext.mongobeans.example\src\org\eclipse\xtext\mongobeans\example\MusicDB.mongo,Another iteration: - allow inlined mongobeans - remove mongobean keyword - removed closure constructor in favor of with operator - renamed IDBObjectWrapper/DBObjectListWrapper to IMongoBean/MongoBeanList - moved MongoExtensions to runtime - extracted Duration into a helper class,Enabled syntactic predicate for operations and removed 'def' keyword,next version,initial checkin
antoine-morvan,caph-java-parser,E:/xtext_repos_clone_new\antoine-morvan_caph-java-parser\org.caph.parser.parent\org.caph.parser\src\main\java\org\caph\parser\Caph.xtext,Remove operator terminals,Basic expression support,Basic support of actors and expressions,Fix Strings,Add constants and types,Add basic support for streams and net,Update grammar,Initial Commit
